county,precinct,office,district,candidate,party,votes,election_day,av_counting_boards,early_voting
St. Joseph's,"Sherman Township, Precinct 1",Prosecuting Attorney,,Deborah J. Davis,REP,1496,1085,0,411
St. Joseph's,"Sturgis Township, Precinct 1",Prosecuting Attorney,,Deborah J. Davis,REP,746,637,0,109
St. Joseph's,"White Pigeon Township, Precinct 1",Prosecuting Attorney,,Deborah J. Davis,REP,1578,725,529,324
St. Joseph's,"City of Sturgis, Precinct 1",Prosecuting Attorney,,Deborah J. Davis,REP,1036,603,260,173
St. Joseph's,"City of Sturgis, Precinct 2",Prosecuting Attorney,,Deborah J. Davis,REP,474,325,84,65
St. Joseph's,"City of Sturgis, Precinct 3",Prosecuting Attorney,,Deborah J. Davis,REP,519,355,102,62
St. Joseph's,"City of Sturgis, Precinct 4",Prosecuting Attorney,,Deborah J. Davis,REP,699,390,203,106
St. Joseph's,"City of Three Rivers, Precinct 1",Prosecuting Attorney,,Deborah J. Davis,REP,1057,617,287,153
St. Joseph's,"City of Three Rivers, Precinct 2",Prosecuting Attorney,,Deborah J. Davis,REP,1161,655,303,203
St. Joseph's,"Burr Oak Township, Precinct 1",Prosecuting Attorney,,Write-in,,11,9,0,2
St. Joseph's,"Colon Township, Precinct 1",Prosecuting Attorney,,Write-in,,31,29,0,2
St. Joseph's,"Constantine Township, Precinct 1",Prosecuting Attorney,,Write-in,,16,13,0,3
St. Joseph's,"Constantine Township, Precinct 2",Prosecuting Attorney,,Write-in,,9,8,0,1
St. Joseph's,"Fabius Township, Precinct 1",Prosecuting Attorney,,Write-in,,26,20,0,6
St. Joseph's,"Fawn River Township, Precinct 1",Prosecuting Attorney,,Write-in,,3,3,0,0
St. Joseph's,"Florence Township, Precinct 1",Prosecuting Attorney,,Write-in,,10,10,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",Prosecuting Attorney,,Write-in,,10,9,0,1
St. Joseph's,"Leonidas Township, Precinct 1",Prosecuting Attorney,,Write-in,,8,8,0,0
St. Joseph's,"Lockport Township, Precinct 1",Prosecuting Attorney,,Write-in,,41,16,16,9
St. Joseph's,"Mendon Township, Precinct 1",Prosecuting Attorney,,Write-in,,13,12,0,1
St. Joseph's,"Mottville Township, Precinct 1",Prosecuting Attorney,,Write-in,,10,6,0,4
St. Joseph's,"Nottawa Township, Precinct 1",Prosecuting Attorney,,Write-in,,27,10,13,4
St. Joseph's,"Park Township, Precinct 1",Prosecuting Attorney,,Write-in,,16,15,0,1
St. Joseph's,"Sherman Township, Precinct 1",Prosecuting Attorney,,Write-in,,26,18,0,8
St. Joseph's,"Sturgis Township, Precinct 1",Prosecuting Attorney,,Write-in,,13,11,0,2
St. Joseph's,"White Pigeon Township, Precinct 1",Prosecuting Attorney,,Write-in,,21,13,6,2
St. Joseph's,"City of Sturgis, Precinct 1",Prosecuting Attorney,,Write-in,,17,8,5,4
St. Joseph's,"City of Sturgis, Precinct 2",Prosecuting Attorney,,Write-in,,24,19,2,3
St. Joseph's,"City of Sturgis, Precinct 3",Prosecuting Attorney,,Write-in,,20,13,3,4
St. Joseph's,"City of Sturgis, Precinct 4",Prosecuting Attorney,,Write-in,,18,9,4,5
St. Joseph's,"City of Three Rivers, Precinct 1",Prosecuting Attorney,,Write-in,,55,32,16,7
St. Joseph's,"City of Three Rivers, Precinct 2",Prosecuting Attorney,,Write-in,,60,33,19,8
St. Joseph's,"Burr Oak Township, Precinct 1",Sheriff,,Chad L. Spence,REP,1078,895,0,183
St. Joseph's,"Colon Township, Precinct 1",Sheriff,,Chad L. Spence,REP,1372,1188,0,184
St. Joseph's,"Constantine Township, Precinct 1",Sheriff,,Chad L. Spence,REP,916,687,0,229
St. Joseph's,"Constantine Township, Precinct 2",Sheriff,,Chad L. Spence,REP,648,512,0,136
St. Joseph's,"Fabius Township, Precinct 1",Sheriff,,Chad L. Spence,REP,1610,1271,0,339
St. Joseph's,"Fawn River Township, Precinct 1",Sheriff,,Chad L. Spence,REP,642,551,0,91
St. Joseph's,"Florence Township, Precinct 1",Sheriff,,Chad L. Spence,REP,538,442,0,96
St. Joseph's,"Flowerfield Township, Precinct 1",Sheriff,,Chad L. Spence,REP,798,669,0,129
St. Joseph's,"Leonidas Township, Precinct 1",Sheriff,,Chad L. Spence,REP,495,432,0,63
St. Joseph's,"Lockport Township, Precinct 1",Sheriff,,Chad L. Spence,REP,1669,667,560,442
St. Joseph's,"Mendon Township, Precinct 1",Sheriff,,Chad L. Spence,REP,1299,1032,0,267
St. Joseph's,"Mottville Township, Precinct 1",Sheriff,,Chad L. Spence,REP,589,488,0,101
St. Joseph's,"Nottawa Township, Precinct 1",Sheriff,,Chad L. Spence,REP,1511,515,494,502
St. Joseph's,"Park Township, Precinct 1",Sheriff,,Chad L. Spence,REP,1127,876,0,251
St. Joseph's,"Sherman Township, Precinct 1",Sheriff,,Chad L. Spence,REP,1545,1120,0,425
St. Joseph's,"Sturgis Township, Precinct 1",Sheriff,,Chad L. Spence,REP,761,650,0,111
St. Joseph's,"White Pigeon Township, Precinct 1",Sheriff,,Chad L. Spence,REP,1596,724,545,327
St. Joseph's,"City of Sturgis, Precinct 1",Sheriff,,Chad L. Spence,REP,1052,610,265,177
St. Joseph's,"City of Sturgis, Precinct 2",Sheriff,,Chad L. Spence,REP,485,332,87,66
St. Joseph's,"City of Sturgis, Precinct 3",Sheriff,,Chad L. Spence,REP,527,362,101,64
St. Joseph's,"City of Sturgis, Precinct 4",Sheriff,,Chad L. Spence,REP,716,403,205,108
St. Joseph's,"City of Three Rivers, Precinct 1",Sheriff,,Chad L. Spence,REP,1103,639,304,160
St. Joseph's,"City of Three Rivers, Precinct 2",Sheriff,,Chad L. Spence,REP,1188,670,316,202
St. Joseph's,"Burr Oak Township, Precinct 1",Sheriff,,Write-in,,9,6,0,3
St. Joseph's,"Colon Township, Precinct 1",Sheriff,,Write-in,,25,24,0,1
St. Joseph's,"Constantine Township, Precinct 1",Sheriff,,Write-in,,21,15,0,6
St. Joseph's,"Constantine Township, Precinct 2",Sheriff,,Write-in,,16,14,0,2
St. Joseph's,"Fabius Township, Precinct 1",Sheriff,,Write-in,,20,16,0,4
St. Joseph's,"Fawn River Township, Precinct 1",Sheriff,,Write-in,,6,6,0,0
St. Joseph's,"Florence Township, Precinct 1",Sheriff,,Write-in,,22,21,0,1
St. Joseph's,"Flowerfield Township, Precinct 1",Sheriff,,Write-in,,15,11,0,4
St. Joseph's,"Leonidas Township, Precinct 1",Sheriff,,Write-in,,11,11,0,0
St. Joseph's,"Lockport Township, Precinct 1",Sheriff,,Write-in,,36,15,15,6
St. Joseph's,"Mendon Township, Precinct 1",Sheriff,,Write-in,,20,16,0,4
St. Joseph's,"Mottville Township, Precinct 1",Sheriff,,Write-in,,15,13,0,2
St. Joseph's,"Nottawa Township, Precinct 1",Sheriff,,Write-in,,23,13,6,4
St. Joseph's,"Park Township, Precinct 1",Sheriff,,Write-in,,14,13,0,1
St. Joseph's,"Sherman Township, Precinct 1",Sheriff,,Write-in,,26,19,0,7
St. Joseph's,"Sturgis Township, Precinct 1",Sheriff,,Write-in,,17,15,0,2
St. Joseph's,"White Pigeon Township, Precinct 1",Sheriff,,Write-in,,46,26,16,4
St. Joseph's,"City of Sturgis, Precinct 1",Sheriff,,Write-in,,17,12,3,2
St. Joseph's,"City of Sturgis, Precinct 2",Sheriff,,Write-in,,21,17,2,2
St. Joseph's,"City of Sturgis, Precinct 3",Sheriff,,Write-in,,21,14,3,4
St. Joseph's,"City of Sturgis, Precinct 4",Sheriff,,Write-in,,14,7,3,4
St. Joseph's,"City of Three Rivers, Precinct 1",Sheriff,,Write-in,,51,29,17,5
St. Joseph's,"City of Three Rivers, Precinct 2",Sheriff,,Write-in,,62,32,22,8
St. Joseph's,"Burr Oak Township, Precinct 1",Sheriff,,Gordon Evilsizor,,2,2,0,0
St. Joseph's,"Colon Township, Precinct 1",Sheriff,,Gordon Evilsizor,,2,2,0,0
St. Joseph's,"Constantine Township, Precinct 1",Sheriff,,Gordon Evilsizor,,2,1,0,1
St. Joseph's,"Constantine Township, Precinct 2",Sheriff,,Gordon Evilsizor,,6,6,0,0
St. Joseph's,"Fabius Township, Precinct 1",Sheriff,,Gordon Evilsizor,,2,2,0,0
St. Joseph's,"Fawn River Township, Precinct 1",Sheriff,,Gordon Evilsizor,,2,2,0,0
St. Joseph's,"Florence Township, Precinct 1",Sheriff,,Gordon Evilsizor,,9,9,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",Sheriff,,Gordon Evilsizor,,1,0,0,1
St. Joseph's,"Leonidas Township, Precinct 1",Sheriff,,Gordon Evilsizor,,2,2,0,0
St. Joseph's,"Lockport Township, Precinct 1",Sheriff,,Gordon Evilsizor,,1,1,0,0
St. Joseph's,"Mendon Township, Precinct 1",Sheriff,,Gordon Evilsizor,,4,0,0,4
St. Joseph's,"Mottville Township, Precinct 1",Sheriff,,Gordon Evilsizor,,8,7,0,1
St. Joseph's,"Nottawa Township, Precinct 1",Sheriff,,Gordon Evilsizor,,5,3,0,2
St. Joseph's,"Park Township, Precinct 1",Sheriff,,Gordon Evilsizor,,1,0,0,1
St. Joseph's,"Sherman Township, Precinct 1",Sheriff,,Gordon Evilsizor,,7,7,0,0
St. Joseph's,"Sturgis Township, Precinct 1",Sheriff,,Gordon Evilsizor,,1,1,0,0
St. Joseph's,"White Pigeon Township, Precinct 1",Sheriff,,Gordon Evilsizor,,24,11,12,1
St. Joseph's,"City of Sturgis, Precinct 1",Sheriff,,Gordon Evilsizor,,4,3,1,0
St. Joseph's,"City of Sturgis, Precinct 2",Sheriff,,Gordon Evilsizor,,1,1,0,0
St. Joseph's,"City of Sturgis, Precinct 3",Sheriff,,Gordon Evilsizor,,0,0,0,0
St. Joseph's,"City of Sturgis, Precinct 4",Sheriff,,Gordon Evilsizor,,0,0,0,0
St. Joseph's,"City of Three Rivers, Precinct 1",Sheriff,,Gordon Evilsizor,,0,0,0,0
St. Joseph's,"City of Three Rivers, Precinct 2",Sheriff,,Gordon Evilsizor,,1,1,0,0
St. Joseph's,"Burr Oak Township, Precinct 1",Clerk,,Gina Everson,REP,1037,863,0,174
St. Joseph's,"Colon Township, Precinct 1",Clerk,,Gina Everson,REP,1307,1129,0,178
St. Joseph's,"Constantine Township, Precinct 1",Clerk,,Gina Everson,REP,892,667,0,225
St. Joseph's,"Constantine Township, Precinct 2",Clerk,,Gina Everson,REP,619,492,0,127
St. Joseph's,"Fabius Township, Precinct 1",Clerk,,Gina Everson,REP,1554,1227,0,327
St. Joseph's,"Fawn River Township, Precinct 1",Clerk,,Gina Everson,REP,628,541,0,87
St. Joseph's,"Florence Township, Precinct 1",Clerk,,Gina Everson,REP,531,438,0,93
St. Joseph's,"Flowerfield Township, Precinct 1",Clerk,,Gina Everson,REP,782,655,0,127
St. Joseph's,"Leonidas Township, Precinct 1",Clerk,,Gina Everson,REP,479,419,0,60
St. Joseph's,"Lockport Township, Precinct 1",Clerk,,Gina Everson,REP,1596,641,529,426
St. Joseph's,"Mendon Township, Precinct 1",Clerk,,Gina Everson,REP,1256,993,0,263
St. Joseph's,"Mottville Township, Precinct 1",Clerk,,Gina Everson,REP,587,489,0,98
St. Joseph's,"Nottawa Township, Precinct 1",Clerk,,Gina Everson,REP,1426,500,442,484
St. Joseph's,"Park Township, Precinct 1",Clerk,,Gina Everson,REP,1076,836,0,240
St. Joseph's,"Sherman Township, Precinct 1",Clerk,,Gina Everson,REP,1487,1070,0,417
St. Joseph's,"Sturgis Township, Precinct 1",Clerk,,Gina Everson,REP,739,630,0,109
St. Joseph's,"White Pigeon Township, Precinct 1",Clerk,,Gina Everson,REP,1566,714,531,321
St. Joseph's,"City of Sturgis, Precinct 1",Clerk,,Gina Everson,REP,1003,586,249,168
St. Joseph's,"City of Sturgis, Precinct 2",Clerk,,Gina Everson,REP,478,329,84,65
St. Joseph's,"City of Sturgis, Precinct 3",Clerk,,Gina Everson,REP,507,347,101,59
St. Joseph's,"City of Sturgis, Precinct 4",Clerk,,Gina Everson,REP,689,383,203,103
St. Joseph's,"City of Three Rivers, Precinct 1",Clerk,,Gina Everson,REP,1035,603,277,155
St. Joseph's,"City of Three Rivers, Precinct 2",Clerk,,Gina Everson,REP,1134,641,294,199
St. Joseph's,"Burr Oak Township, Precinct 1",Clerk,,Write-in,,5,4,0,1
St. Joseph's,"Colon Township, Precinct 1",Clerk,,Write-in,,16,15,0,1
St. Joseph's,"Constantine Township, Precinct 1",Clerk,,Write-in,,8,4,0,4
St. Joseph's,"Constantine Township, Precinct 2",Clerk,,Write-in,,9,8,0,1
St. Joseph's,"Fabius Township, Precinct 1",Clerk,,Write-in,,17,14,0,3
St. Joseph's,"Fawn River Township, Precinct 1",Clerk,,Write-in,,4,4,0,0
St. Joseph's,"Florence Township, Precinct 1",Clerk,,Write-in,,7,7,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",Clerk,,Write-in,,13,11,0,2
St. Joseph's,"Leonidas Township, Precinct 1",Clerk,,Write-in,,8,8,0,0
St. Joseph's,"Lockport Township, Precinct 1",Clerk,,Write-in,,26,10,13,3
St. Joseph's,"Mendon Township, Precinct 1",Clerk,,Write-in,,9,8,0,1
St. Joseph's,"Mottville Township, Precinct 1",Clerk,,Write-in,,9,7,0,2
St. Joseph's,"Nottawa Township, Precinct 1",Clerk,,Write-in,,14,8,3,3
St. Joseph's,"Park Township, Precinct 1",Clerk,,Write-in,,15,14,0,1
St. Joseph's,"Sherman Township, Precinct 1",Clerk,,Write-in,,12,11,0,1
St. Joseph's,"Sturgis Township, Precinct 1",Clerk,,Write-in,,14,11,0,3
St. Joseph's,"White Pigeon Township, Precinct 1",Clerk,,Write-in,,22,16,4,2
St. Joseph's,"City of Sturgis, Precinct 1",Clerk,,Write-in,,19,8,7,4
St. Joseph's,"City of Sturgis, Precinct 2",Clerk,,Write-in,,14,12,1,1
St. Joseph's,"City of Sturgis, Precinct 3",Clerk,,Write-in,,20,12,2,6
St. Joseph's,"City of Sturgis, Precinct 4",Clerk,,Write-in,,17,9,3,5
St. Joseph's,"City of Three Rivers, Precinct 1",Clerk,,Write-in,,48,30,13,5
St. Joseph's,"City of Three Rivers, Precinct 2",Clerk,,Write-in,,63,37,19,7
St. Joseph's,"Burr Oak Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,1043,869,0,174
St. Joseph's,"Colon Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,1304,1127,0,177
St. Joseph's,"Constantine Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,889,666,0,223
St. Joseph's,"Constantine Township, Precinct 2",Treasurer,,Kathy Humphreys,REP,615,488,0,127
St. Joseph's,"Fabius Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,1552,1226,0,326
St. Joseph's,"Fawn River Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,623,537,0,86
St. Joseph's,"Florence Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,533,439,0,94
St. Joseph's,"Flowerfield Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,778,653,0,125
St. Joseph's,"Leonidas Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,480,420,0,60
St. Joseph's,"Lockport Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,1585,635,528,422
St. Joseph's,"Mendon Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,1237,976,0,261
St. Joseph's,"Mottville Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,590,493,0,97
St. Joseph's,"Nottawa Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,1430,502,445,483
St. Joseph's,"Park Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,1070,833,0,237
St. Joseph's,"Sherman Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,1500,1082,0,418
St. Joseph's,"Sturgis Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,741,633,0,108
St. Joseph's,"White Pigeon Township, Precinct 1",Treasurer,,Kathy Humphreys,REP,1572,717,529,326
St. Joseph's,"City of Sturgis, Precinct 1",Treasurer,,Kathy Humphreys,REP,1002,587,246,169
St. Joseph's,"City of Sturgis, Precinct 2",Treasurer,,Kathy Humphreys,REP,480,328,85,67
St. Joseph's,"City of Sturgis, Precinct 3",Treasurer,,Kathy Humphreys,REP,508,342,104,62
St. Joseph's,"City of Sturgis, Precinct 4",Treasurer,,Kathy Humphreys,REP,685,378,204,103
St. Joseph's,"City of Three Rivers, Precinct 1",Treasurer,,Kathy Humphreys,REP,1045,612,276,157
St. Joseph's,"City of Three Rivers, Precinct 2",Treasurer,,Kathy Humphreys,REP,1138,649,291,198
St. Joseph's,"Burr Oak Township, Precinct 1",Treasurer,,Write-in,,4,3,0,1
St. Joseph's,"Colon Township, Precinct 1",Treasurer,,Write-in,,16,15,0,1
St. Joseph's,"Constantine Township, Precinct 1",Treasurer,,Write-in,,11,6,0,5
St. Joseph's,"Constantine Township, Precinct 2",Treasurer,,Write-in,,7,6,0,1
St. Joseph's,"Fabius Township, Precinct 1",Treasurer,,Write-in,,16,13,0,3
St. Joseph's,"Fawn River Township, Precinct 1",Treasurer,,Write-in,,7,6,0,1
St. Joseph's,"Florence Township, Precinct 1",Treasurer,,Write-in,,6,6,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",Treasurer,,Write-in,,12,10,0,2
St. Joseph's,"Leonidas Township, Precinct 1",Treasurer,,Write-in,,9,8,0,1
St. Joseph's,"Lockport Township, Precinct 1",Treasurer,,Write-in,,30,13,12,5
St. Joseph's,"Mendon Township, Precinct 1",Treasurer,,Write-in,,8,7,0,1
St. Joseph's,"Mottville Township, Precinct 1",Treasurer,,Write-in,,9,6,0,3
St. Joseph's,"Nottawa Township, Precinct 1",Treasurer,,Write-in,,16,9,4,3
St. Joseph's,"Park Township, Precinct 1",Treasurer,,Write-in,,16,15,0,1
St. Joseph's,"Sherman Township, Precinct 1",Treasurer,,Write-in,,10,9,0,1
St. Joseph's,"Sturgis Township, Precinct 1",Treasurer,,Write-in,,12,9,0,3
St. Joseph's,"White Pigeon Township, Precinct 1",Treasurer,,Write-in,,18,13,4,1
St. Joseph's,"City of Sturgis, Precinct 1",Treasurer,,Write-in,,18,8,6,4
St. Joseph's,"City of Sturgis, Precinct 2",Treasurer,,Write-in,,15,13,1,1
St. Joseph's,"City of Sturgis, Precinct 3",Treasurer,,Write-in,,20,12,2,6
St. Joseph's,"City of Sturgis, Precinct 4",Treasurer,,Write-in,,16,9,2,5
St. Joseph's,"City of Three Rivers, Precinct 1",Treasurer,,Write-in,,48,30,14,4
St. Joseph's,"City of Three Rivers, Precinct 2",Treasurer,,Write-in,,60,33,19,8
St. Joseph's,"Burr Oak Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,1033,863,0,170
St. Joseph's,"Colon Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,1326,1147,0,179
St. Joseph's,"Constantine Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,879,659,0,220
St. Joseph's,"Constantine Township, Precinct 2",Drain Commissioner,,Jeffery J. Wenzel,REP,614,487,0,127
St. Joseph's,"Fabius Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,1550,1224,0,326
St. Joseph's,"Fawn River Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,623,534,0,89
St. Joseph's,"Florence Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,523,430,0,93
St. Joseph's,"Flowerfield Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,776,651,0,125
St. Joseph's,"Leonidas Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,485,424,0,61
St. Joseph's,"Lockport Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,1589,635,533,421
St. Joseph's,"Mendon Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,1237,979,0,258
St. Joseph's,"Mottville Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,580,482,0,98
St. Joseph's,"Nottawa Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,1410,492,440,478
St. Joseph's,"Park Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,1069,831,0,238
St. Joseph's,"Sherman Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,1485,1072,0,413
St. Joseph's,"Sturgis Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,740,631,0,109
St. Joseph's,"White Pigeon Township, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,1557,705,528,324
St. Joseph's,"City of Sturgis, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,1012,589,255,168
St. Joseph's,"City of Sturgis, Precinct 2",Drain Commissioner,,Jeffery J. Wenzel,REP,480,327,85,68
St. Joseph's,"City of Sturgis, Precinct 3",Drain Commissioner,,Jeffery J. Wenzel,REP,499,339,100,60
St. Joseph's,"City of Sturgis, Precinct 4",Drain Commissioner,,Jeffery J. Wenzel,REP,693,383,207,103
St. Joseph's,"City of Three Rivers, Precinct 1",Drain Commissioner,,Jeffery J. Wenzel,REP,1020,594,273,153
St. Joseph's,"City of Three Rivers, Precinct 2",Drain Commissioner,,Jeffery J. Wenzel,REP,1127,637,294,196
St. Joseph's,"Burr Oak Township, Precinct 1",Drain Commissioner,,Write-in,,7,5,0,2
St. Joseph's,"Colon Township, Precinct 1",Drain Commissioner,,Write-in,,21,19,0,2
St. Joseph's,"Constantine Township, Precinct 1",Drain Commissioner,,Write-in,,17,9,0,8
St. Joseph's,"Constantine Township, Precinct 2",Drain Commissioner,,Write-in,,11,10,0,1
St. Joseph's,"Fabius Township, Precinct 1",Drain Commissioner,,Write-in,,23,18,0,5
St. Joseph's,"Fawn River Township, Precinct 1",Drain Commissioner,,Write-in,,6,6,0,0
St. Joseph's,"Florence Township, Precinct 1",Drain Commissioner,,Write-in,,9,7,0,2
St. Joseph's,"Flowerfield Township, Precinct 1",Drain Commissioner,,Write-in,,13,11,0,2
St. Joseph's,"Leonidas Township, Precinct 1",Drain Commissioner,,Write-in,,9,9,0,0
St. Joseph's,"Lockport Township, Precinct 1",Drain Commissioner,,Write-in,,28,13,11,4
St. Joseph's,"Mendon Township, Precinct 1",Drain Commissioner,,Write-in,,14,12,0,2
St. Joseph's,"Mottville Township, Precinct 1",Drain Commissioner,,Write-in,,9,6,0,3
St. Joseph's,"Nottawa Township, Precinct 1",Drain Commissioner,,Write-in,,24,10,7,7
St. Joseph's,"Park Township, Precinct 1",Drain Commissioner,,Write-in,,17,16,0,1
St. Joseph's,"Sherman Township, Precinct 1",Drain Commissioner,,Write-in,,26,22,0,4
St. Joseph's,"Sturgis Township, Precinct 1",Drain Commissioner,,Write-in,,16,14,0,2
St. Joseph's,"White Pigeon Township, Precinct 1",Drain Commissioner,,Write-in,,29,21,6,2
St. Joseph's,"City of Sturgis, Precinct 1",Drain Commissioner,,Write-in,,18,8,6,4
St. Joseph's,"City of Sturgis, Precinct 2",Drain Commissioner,,Write-in,,19,15,2,2
St. Joseph's,"City of Sturgis, Precinct 3",Drain Commissioner,,Write-in,,26,16,4,6
St. Joseph's,"City of Sturgis, Precinct 4",Drain Commissioner,,Write-in,,14,8,1,5
St. Joseph's,"City of Three Rivers, Precinct 1",Drain Commissioner,,Write-in,,56,37,15,4
St. Joseph's,"City of Three Rivers, Precinct 2",Drain Commissioner,,Write-in,,59,34,17,8
St. Joseph's,"Burr Oak Township, Precinct 1",Surveyor,,David W. Mostrom,REP,1035,859,0,176
St. Joseph's,"Colon Township, Precinct 1",Surveyor,,David W. Mostrom,REP,1311,1133,0,178
St. Joseph's,"Constantine Township, Precinct 1",Surveyor,,David W. Mostrom,REP,893,668,0,225
St. Joseph's,"Constantine Township, Precinct 2",Surveyor,,David W. Mostrom,REP,611,484,0,127
St. Joseph's,"Fabius Township, Precinct 1",Surveyor,,David W. Mostrom,REP,1562,1230,0,332
St. Joseph's,"Fawn River Township, Precinct 1",Surveyor,,David W. Mostrom,REP,628,540,0,88
St. Joseph's,"Florence Township, Precinct 1",Surveyor,,David W. Mostrom,REP,533,438,0,95
St. Joseph's,"Flowerfield Township, Precinct 1",Surveyor,,David W. Mostrom,REP,775,650,0,125
St. Joseph's,"Leonidas Township, Precinct 1",Surveyor,,David W. Mostrom,REP,476,417,0,59
St. Joseph's,"Lockport Township, Precinct 1",Surveyor,,David W. Mostrom,REP,1579,631,526,422
St. Joseph's,"Mendon Township, Precinct 1",Surveyor,,David W. Mostrom,REP,1236,978,0,258
St. Joseph's,"Mottville Township, Precinct 1",Surveyor,,David W. Mostrom,REP,586,489,0,97
St. Joseph's,"Nottawa Township, Precinct 1",Surveyor,,David W. Mostrom,REP,1460,502,465,493
St. Joseph's,"Park Township, Precinct 1",Surveyor,,David W. Mostrom,REP,1070,835,0,235
St. Joseph's,"Sherman Township, Precinct 1",Surveyor,,David W. Mostrom,REP,1519,1098,0,421
St. Joseph's,"Sturgis Township, Precinct 1",Surveyor,,David W. Mostrom,REP,750,638,0,112
St. Joseph's,"White Pigeon Township, Precinct 1",Surveyor,,David W. Mostrom,REP,1567,712,532,323
St. Joseph's,"City of Sturgis, Precinct 1",Surveyor,,David W. Mostrom,REP,1004,592,245,167
St. Joseph's,"City of Sturgis, Precinct 2",Surveyor,,David W. Mostrom,REP,478,328,85,65
St. Joseph's,"City of Sturgis, Precinct 3",Surveyor,,David W. Mostrom,REP,504,340,102,62
St. Joseph's,"City of Sturgis, Precinct 4",Surveyor,,David W. Mostrom,REP,684,377,205,102
St. Joseph's,"City of Three Rivers, Precinct 1",Surveyor,,David W. Mostrom,REP,1034,602,278,154
St. Joseph's,"City of Three Rivers, Precinct 2",Surveyor,,David W. Mostrom,REP,1128,632,302,194
St. Joseph's,"Burr Oak Township, Precinct 1",Surveyor,,Write-in,,8,6,0,2
St. Joseph's,"Colon Township, Precinct 1",Surveyor,,Write-in,,14,13,0,1
St. Joseph's,"Constantine Township, Precinct 1",Surveyor,,Write-in,,12,6,0,6
St. Joseph's,"Constantine Township, Precinct 2",Surveyor,,Write-in,,11,10,0,1
St. Joseph's,"Fabius Township, Precinct 1",Surveyor,,Write-in,,15,12,0,3
St. Joseph's,"Fawn River Township, Precinct 1",Surveyor,,Write-in,,3,3,0,0
St. Joseph's,"Florence Township, Precinct 1",Surveyor,,Write-in,,6,6,0,0
St. Joseph's,"Flowerfield Township, Precinct 1",Surveyor,,Write-in,,10,8,0,2
St. Joseph's,"Leonidas Township, Precinct 1",Surveyor,,Write-in,,10,10,0,0
St. Joseph's,"Lockport Township, Precinct 1",Surveyor,,Write-in,,27,13,12,2
St. Joseph's,"Mendon Township, Precinct 1",Surveyor,,Write-in,,7,6,0,1
St. Joseph's,"Mottville Township, Precinct 1",Surveyor,,Write-in,,8,6,0,2
St. Joseph's,"Nottawa Township, Precinct 1",Surveyor,,Write-in,,16,8,5,3
St. Joseph's,"Park Township, Precinct 1",Surveyor,,Write-in,,20,17,0,3
St. Joseph's,"Sherman Township, Precinct 1",Surveyor,,Write-in,,13,12,0,1
St. Joseph's,"Sturgis Township, Precinct 1",Surveyor,,Write-in,,12,10,0,2
St. Joseph's,"White Pigeon Township, Precinct 1",Surveyor,,Write-in,,22,14,6,2
St. Joseph's,"City of Sturgis, Precinct 1",Surveyor,,Write-in,,19,7,8,4
St. Joseph's,"City of Sturgis, Precinct 2",Surveyor,,Write-in,,15,12,1,2
St. Joseph's,"City of Sturgis, Precinct 3",Surveyor,,Write-in,,24,16,2,6
St. Joseph's,"City of Sturgis, Precinct 4",Surveyor,,Write-in,,17,9,2,6
